K,layers,hidden_channels,out_channels,norm,lr,treatment,dropout,ratio,seed,aggregation,model_type,batch_size,rate_pairs,reliable_mini_batch,clusters,pos_weight,accuracy,f1,recall,precision,losses
3.0,1.0,256.0,128.0,,0.0034405735080611,removal,0.0,0.12263070219502521,366.6,mean,GATConv,15.0,10.0,1.0,300.0,0.2183058193727799,0.9396453261196273,0.8502672117251697,0.8134094151212553,0.8906631887784536,"[4.367537960410118, 4.040721371769905, 3.8777813762426376, 3.724574774503708, 3.564584620296955, 3.459593214094639, 3.3641721829771996, 3.2649000138044357, 3.1109072491526604, 2.897486038506031, 2.7141732461750507, 2.6624865755438805, 2.570050612092018, 2.475424498319626, 2.4076406210660934, 2.1851588524878025, 2.121326729655266, 2.042176701128483, 1.9578152149915695, 1.8609808534383774, 1.7547167018055916, 1.7394145987927914, 1.6232987120747566, 1.5591141246259212, 1.4954283758997917, 1.450118973851204, 1.3892752639949322, 1.3200329802930355, 1.303127933293581, 1.2419908307492733, 1.153507262468338, 1.178951408714056, 1.101784985512495, 1.0764824151992798, 1.00764749199152, 0.9648099318146706, 0.9762081280350685, 0.9077073894441128, 0.8698906060308218, 0.8390522375702858, 0.8250308968126774, 0.8043555337935686, 0.7656846288591623, 0.7253810195252299, 0.7094467338174582, 0.6784915141761303, 0.6627020463347435, 0.6621012408286333, 0.6325846910476685, 0.6176556143909693]"
6.0,1.0,256.0,128.0,,0.00322034581393,removal,0.0,0.1335545828100413,366.6,mean,GATConv,15.0,8.0,1.0,300.0,0.5520391838459037,0.9407874962428615,0.8564594522552078,0.8385164051355206,0.8752647155584237,"[10.298302233219147, 9.957901179790497, 9.582150548696518, 9.316919207572937, 9.127080202102661, 8.989265084266663, 8.955149292945862, 9.051585540175438, 8.565336227416992, 8.100181326270103, 7.732379987835884, 7.732691839337349, 7.483287483453751, 7.335785061120987, 7.2731358259916306, 6.598758354783058, 6.532762244343758, 6.312709644436836, 6.143212661147118, 5.8720658123493195, 5.577124193310738, 5.608000621199608, 5.240114852786064, 4.977748811244965, 4.849057614803314, 4.646635740995407, 4.49594821035862, 4.234499029815197, 4.204801365733147, 3.957139417529106, 3.6564334481954575, 3.7709975987672806, 3.4805764630436897, 3.4169390499591827, 3.1620191112160683, 3.017457365989685, 3.0823035463690758, 2.790927641093731, 2.6806570068001747, 2.5715435817837715, 2.538235105574131, 2.4596396312117577, 2.2915435135364532, 2.1936327815055847, 2.1243015602231026, 2.038048602640629, 1.969239253550768, 1.9981797449290752, 1.8788527995347977, 1.8231049459427595]"
7.0,1.0,256.0,128.0,,0.0032903604044021996,removal,0.0,0.1251022146864657,366.6,mean,GATConv,15.0,8.0,1.0,300.0,0.57346774464972,0.939945897204689,0.853104365948439,0.8276747503566334,0.8801856086316565,"[11.280846744775772, 10.97719869017601, 10.554904580116272, 10.246399104595184, 10.024582594633102, 9.922986626625061, 9.877795219421387, 10.055781811475754, 9.491544365882874, 8.981433600187302, 8.58229486644268, 8.615716189146042, 8.367844015359879, 8.225550770759583, 8.165622234344482, 7.413210019469261, 7.390392243862152, 7.136877328157425, 6.97900553047657, 6.712431117892265, 6.379009202122688, 6.409282967448235, 6.007552236318588, 5.718398779630661, 5.579250872135162, 5.3481989204883575, 5.1807361245155334, 4.8807452246546745, 4.844954386353493, 4.554624453186989, 4.2087089866399765, 4.341028332710266, 3.9948534294962883, 3.9215172082185745, 3.6243981346488, 3.449238270521164, 3.5252747014164925, 3.1856128945946693, 3.052780106663704, 2.922898694872856, 2.88256948441267, 2.788690723478794, 2.593789681792259, 2.481574274599552, 2.3980598971247673, 2.3002184852957726, 2.2188683189451694, 2.2489474713802338, 2.1122582405805588, 2.046438219025731]"
4.0,1.0,256.0,128.0,,0.0023170642330793,removal,0.0,0.1334567012553616,366.6,mean,GATConv,15.0,9.0,1.0,300.0,0.6949088297376513,0.9391644123835288,0.851772906821999,0.8296718972895863,0.8751155002307328,"[10.452027410268784, 9.91263335943222, 9.599507182836533, 9.373366713523865, 9.219794899225235, 9.120923101902008, 9.10594916343689, 9.176031664013863, 8.75576177239418, 8.348888605833054, 7.982699543237686, 8.008898347616196, 7.7675027549266815, 7.669189870357513, 7.719587668776512, 6.997280970215797, 6.982797369360924, 6.821334630250931, 6.67193777859211, 6.445636227726936, 6.173746213316917, 6.278222963213921, 5.937988698482513, 5.689529523253441, 5.624866306781769, 5.436908036470413, 5.323310390114784, 5.070360220968723, 5.104682758450508, 4.848158061504364, 4.530801132321358, 4.739328920841217, 4.405429780483246, 4.382801562547684, 4.083970233798027, 3.9391578435897827, 4.078802518546581, 3.707326613366604, 3.5968230217695236, 3.4773194268345833, 3.4688938036561012, 3.3836608231067657, 3.167871430516243, 3.062473975121975, 2.984301872551441, 2.8904777467250824, 2.8050375282764435, 2.869058221578598, 2.711972765624523, 2.6438221782445908]"
7.0,1.0,128.0,256.0,,0.0018107071887063,removal,0.0,0.1461992696583565,366.6,sum,GCNConv,15.0,9.0,1.0,200.0,0.4579337753942398,0.9372407574391343,0.849691229221054,0.8419400855920115,0.8576122074796476,"[6.3010945320129395, 5.992207914590836, 5.8424636125564575, 5.888115495443344, 5.758718281984329, 5.559410408139229, 6.1407629400491714, 5.469692796468735, 5.417612999677658, 5.480983257293701, 5.398410797119141, 5.4577361941337585, 5.25522162951529, 5.622257620096207, 5.615070283412933, 5.1391731351614, 5.310552164912224, 5.283249914646149, 5.1923176646232605, 5.139300107955933, 5.030270338058472, 4.9255426824092865, 4.893953442573547, 4.715330675244331, 4.893774375319481, 4.761549755930901, 4.994781747460365, 4.953119099140167, 4.7754224836826324, 4.680743172764778, 4.520174294710159, 4.539714306592941, 4.516924902796745, 4.442300572991371, 4.396777659654617, 4.60048571228981, 4.524709329009056, 4.333144202828407, 4.184205055236816, 4.0768217742443085, 4.183599263429642, 4.228101149201393, 3.91103295981884, 4.008533552289009, 3.8880368918180466, 3.9044748842716217, 3.7390398532152176, 3.8172857016324997, 3.679949849843979, 3.553949072957039]"
6.0,1.0,256.0,128.0,,0.0058694189953784,removal,0.0,0.1351563269234031,366.6,mean,GATConv,15.0,8.0,1.0,300.0,0.5061454805386163,0.9379020138262699,0.8490332136884557,0.8288159771754635,0.870330468380182,"[9.586040407419205, 9.15911814570427, 8.673775106668472, 8.260132312774658, 7.900247424840927, 7.595188543200493, 7.365162640810013, 7.138136714696884, 6.55547870695591, 5.995907619595528, 5.512954458594322, 5.243841364979744, 4.861133426427841, 4.554416477680206, 4.364502489566803, 3.7646871209144592, 3.553416758775711, 3.328582778573036, 3.0869419500231743, 2.8425040394067764, 2.6091850623488426, 2.5487683713436127, 2.31229018419981, 2.1490170508623123, 2.046738602221012, 1.9147816821932793, 1.8129821047186852, 1.6858399361371994, 1.6444242522120476, 1.5311337150633335, 1.3972997553646564, 1.4242959916591644, 1.3024006485939026, 1.263570711016655, 1.165706131607294, 1.1028019711375237, 1.1171180717647076, 1.005263764411211, 0.9626286048442125, 0.9209315963089466, 0.9019852858036757, 0.8697886429727077, 0.8107743561267853, 0.770744139328599, 0.7450567483901978, 0.7132065836340189, 0.6879430245608091, 0.6953335702419281, 0.6537313759326935, 0.6325358804315329]"
7.0,1.0,256.0,128.0,,0.0054210494545136,removal,0.0,0.1381694886170681,366.6,mean,GATConv,15.0,7.0,1.0,300.0,0.6380868651120984,0.9388638412984672,0.8530300375045957,0.8419400855920115,0.8644604794638694,"[11.926355451345444, 11.523408263921738, 10.948760688304901, 10.498994588851929, 10.140599131584167, 9.86229333281517, 9.6883764564991, 9.593045055866241, 8.881586700677872, 8.225860461592674, 7.657259956002235, 7.42070946097374, 6.9626772701740265, 6.608352139592171, 6.383863642811775, 5.558212980628014, 5.301304265856743, 4.9712866842746735, 4.6443367302417755, 4.291186615824699, 3.9414366632699966, 3.8536325246095657, 3.4971979409456253, 3.239880509674549, 3.089027889072895, 2.8835216239094734, 2.7286437153816223, 2.526386257261038, 2.467305064201355, 2.288143463432789, 2.0840537399053574, 2.1278025582432747, 1.933392122387886, 1.87951098382473, 1.7250803634524345, 1.6295651458203793, 1.6558148562908173, 1.4797194302082062, 1.4174710512161255, 1.3508925698697567, 1.325911320745945, 1.275415051728487, 1.1855439096689224, 1.127960106357932, 1.089546788483858, 1.0431122183799744, 1.0031720865517855, 1.0152411703020334, 0.9521082285791636, 0.9205593373626471]"
6.0,1.0,256.0,128.0,,0.006130959327709,removal,0.0,0.1293671186603683,366.6,mean,GATConv,15.0,9.0,1.0,300.0,0.5613167133354839,0.9396453261196273,0.853866822811988,0.8368045649072753,0.8716585273337664,"[10.313419252634048, 9.86682778596878, 9.320584654808044, 8.865889966487885, 8.4656240940094, 8.132072642445564, 7.858343601226807, 7.586539939045906, 6.935048386454582, 6.320103570818901, 5.769934251904488, 5.463461175560951, 5.030485838651657, 4.696679815649986, 4.476048991084099, 3.8528810515999794, 3.62197145819664, 3.3787666112184525, 3.127251796424389, 2.877208150923252, 2.6296723634004593, 2.568636901676655, 2.3286439403891563, 2.1610914543271065, 2.0587745308876038, 1.9236711263656616, 1.8191666305065155, 1.6866568438708782, 1.6482269950211048, 1.533235315233469, 1.398870937526226, 1.4263901822268963, 1.300678588449955, 1.2647904567420483, 1.164608657360077, 1.100853256881237, 1.1194791588932276, 1.0034826807677746, 0.9615765772759914, 0.9188550170511007, 0.9019623026251793, 0.8683452662080526, 0.8096250686794519, 0.7700876351445913, 0.744765866547823, 0.7130250819027424, 0.6875561624765396, 0.6943664699792862, 0.6528484337031841, 0.632251881994307]"
5.0,1.0,256.0,64.0,,0.0061978228398206,removal,0.0,0.1304171528928194,366.6,mean,GCNConv,15.0,9.0,1.0,200.0,0.3785640080608582,0.9433724075743914,0.8604007385380443,0.8282453637660485,0.8951570878913173,"[5.166367396712303, 4.360884726047516, 4.3852428793907166, 4.33364924788475, 3.9770033955574036, 3.8200854510068893, 3.899575859308243, 3.643929034471512, 3.4556476771831512, 3.454158067703247, 3.213360220193863, 3.0182923674583435, 2.9947526305913925, 2.7282901406288147, 2.6599573493003845, 2.437207445502281, 2.381573811173439, 2.1844718009233475, 2.1321543753147125, 1.9750851839780807, 1.816902332007885, 1.7163219451904297, 1.62512569129467, 1.5533184185624123, 1.4711361154913902, 1.3875612616539001, 1.3206672444939613, 1.274608589708805, 1.191438689827919, 1.1414900086820126, 1.096439640969038, 1.0111687928438187, 0.9872637204825878, 0.9483711570501328, 0.8697820901870728, 0.8443868868052959, 0.8222829401493073, 0.8028927072882652, 0.7795314155519009, 0.721120635047555, 0.709941778331995, 0.6654507927596569, 0.6647363901138306, 0.6049921382218599, 0.5967320874333382, 0.5781882833689451, 0.5540683921426535, 0.5317288748919964, 0.5218008570373058, 0.4943955112248659]"
5.0,1.0,128.0,64.0,,0.0037869079882444,removal,0.0,0.1150183491955266,366.6,mean,GCNConv,15.0,8.0,1.0,200.0,0.3734704343437199,0.9410279531109108,0.8528033434195625,0.8108416547788874,0.8993612714924456,"[5.229050189256668, 4.392484739422798, 4.446820363402367, 4.467249497771263, 4.125076055526733, 4.026589706540108, 4.185292094945908, 3.97415255010128, 3.839331269264221, 3.933722347021103, 3.7385333329439163, 3.5913121551275253, 3.6754949539899826, 3.442281574010849, 3.467108055949211, 3.249677538871765, 3.25433249771595, 3.0746714919805527, 3.1159900426864624, 2.969959169626236, 2.8002155423164368, 2.699309289455414, 2.628820091485977, 2.577927201986313, 2.498302549123764, 2.394658088684082, 2.3239334747195244, 2.2727605998516083, 2.162838101387024, 2.1017324551939964, 2.0615663155913353, 1.9082466959953308, 1.9000157713890076, 1.8355124592781067, 1.6979329586029053, 1.6641289070248604, 1.6355183497071266, 1.6095191687345505, 1.5618387758731842, 1.4554894715547562, 1.4509800598025322, 1.3680276200175285, 1.3758367896080017, 1.2488553747534752, 1.244996316730976, 1.2149530798196793, 1.1659854128956795, 1.1190731078386307, 1.1052823550999165, 1.0502638332545757]"
5.0,1.0,256.0,64.0,,0.006357151537170801,removal,0.0,0.1285603153446383,366.6,mean,GCNConv,15.0,9.0,1.0,200.0,0.3001470780416385,0.941809437932071,0.8562821024617431,0.8228245363766049,0.8926110430341045,"[4.365063115954399, 3.6510459929704666, 3.6698057502508163, 3.6186968982219696, 3.318829134106636, 3.1888028383255005, 3.244648203253746, 3.0217646062374115, 2.8645131289958954, 2.8505813032388687, 2.6555218622088432, 2.4944922029972076, 2.4649861454963684, 2.2432112619280815, 2.1878813058137894, 1.9922130182385445, 1.9386380687355995, 1.7857294529676437, 1.7293717488646507, 1.602462351322174, 1.4785809740424156, 1.3917519226670265, 1.315026268362999, 1.2639439702033997, 1.191348571330309, 1.1165510974824429, 1.069109719246626, 1.0291295573115349, 0.961717426776886, 0.9174993075430393, 0.8882111087441444, 0.8137862607836723, 0.7937201075255871, 0.7613253183662891, 0.6992599628865719, 0.6855385974049568, 0.6590639911592007, 0.6482336893677711, 0.6206540241837502, 0.5790792629122734, 0.5692120809108019, 0.5354909021407366, 0.5328394658863544, 0.4848360903561115, 0.4791229162365198, 0.46363075263798237, 0.4465579278767109, 0.42805234901607037, 0.42159297317266464, 0.3981687929481268]"
5.0,1.0,256.0,64.0,,0.0068866438425615,removal,0.0,0.131242564317946,366.6,mean,GCNConv,15.0,8.0,1.0,200.0,0.2892085245278715,0.943131950706342,0.859897887938558,0.8282453637660485,0.894090854721101,"[4.244106501340866, 3.5869110226631165, 3.5604341626167297, 3.5003387928009033, 3.2040612250566483, 3.060683861374855, 3.0957567393779755, 2.8753491789102554, 2.7105649784207344, 2.686917394399643, 2.47697776556015, 2.3185794353485107, 2.2633041366934776, 2.0479094684123993, 1.9788311049342155, 1.7908710688352585, 1.735713079571724, 1.5842329859733582, 1.5323748141527176, 1.4082185178995132, 1.2980666682124138, 1.2173368856310844, 1.148680455982685, 1.1019646376371384, 1.0399716198444366, 0.9644877687096596, 0.9239994287490845, 0.8886632993817329, 0.8313677571713924, 0.79247085750103, 0.7644928060472012, 0.6978751309216022, 0.682114377617836, 0.6521020457148552, 0.5997620243579149, 0.5879371371120214, 0.5667317286133766, 0.5561585482209921, 0.5329965762794018, 0.4936121851205826, 0.48554134555161, 0.45790915563702583, 0.4551735185086727, 0.4150310102850199, 0.41005532443523407, 0.3995353225618601, 0.3816514518111944, 0.36477704904973507, 0.36059179715812206, 0.3387808930128813]"
5.0,1.0,256.0,64.0,,0.0070047022134743,removal,0.0,0.1385678968045926,366.6,mean,GCNConv,15.0,9.0,1.0,200.0,0.2942520346272893,0.9415689810640216,0.857642943957981,0.8353780313837375,0.881202827411259,"[4.394511923193932, 3.6890338957309723, 3.6811679154634476, 3.6118739396333694, 3.305362105369568, 3.1591226756572723, 3.1972411423921585, 2.9683715254068375, 2.8098343312740326, 2.7663710862398148, 2.545565187931061, 2.3886134177446365, 2.3316708132624626, 2.1111122891306877, 2.0285003408789635, 1.8468832820653915, 1.7873828932642937, 1.6324893683195114, 1.571462444961071, 1.451060675084591, 1.3336457312107086, 1.2481472566723824, 1.175449825823307, 1.1229094080626965, 1.0546817481517792, 0.9896977990865707, 0.9431886598467827, 0.9056870229542255, 0.852772168815136, 0.8119503706693649, 0.778556864708662, 0.7137088477611542, 0.6967336982488632, 0.6673449203372002, 0.611274441704154, 0.5965104699134827, 0.5793940480798483, 0.5660732388496399, 0.5419889315962791, 0.5032772533595562, 0.49413551203906536, 0.4676011689007282, 0.4623789507895708, 0.4210568070411682, 0.41708068549633026, 0.4022880159318447, 0.3879411816596985, 0.3709652815014124, 0.365933733060956, 0.34466033801436424]"
5.0,1.0,256.0,64.0,,0.0083828681905615,removal,0.0,0.1269202252011932,366.6,mean,GCNConv,15.0,10.0,1.0,200.0,0.2866574859510804,0.9447550345656748,0.8640682622204616,0.8333808844507846,0.897104824661062,"[4.328235983848572, 3.6192904710769653, 3.5737732648849487, 3.4823142290115356, 3.161304861307144, 2.9862516671419144, 2.982193484902382, 2.7357302457094193, 2.5518480837345123, 2.467171370983124, 2.232926018536091, 2.0674139112234116, 1.9713134467601776, 1.764268584549427, 1.6666180863976479, 1.4994102716445923, 1.42904993891716, 1.2923711687326431, 1.2362475842237473, 1.1296194978058338, 1.034878745675087, 0.9606228992342949, 0.9004349336028099, 0.8597680553793907, 0.8041652143001556, 0.7492844201624393, 0.7151497155427933, 0.6798838898539543, 0.64076117426157, 0.6067863162606955, 0.5828495360910892, 0.5320540275424719, 0.5180837959051132, 0.49720877036452293, 0.4559525065124035, 0.4436285216361284, 0.42978036031126976, 0.4208308160305023, 0.40245698764920235, 0.3735460303723812, 0.3673537503927946, 0.34625148959457874, 0.343902088701725, 0.31314231641590595, 0.3108751252293587, 0.30247730389237404, 0.2875004345551133, 0.27451866306364536, 0.27106457483023405, 0.25483894627541304]"
5.0,1.0,256.0,64.0,,0.0082519874893358,removal,0.0,0.1171557711865632,366.6,mean,GCNConv,15.0,10.0,1.0,200.0,0.20660323357664406,0.9437932070934776,0.8602892285835004,0.8213980028530671,0.9030732484076432,"[3.538900837302208, 2.9360707700252533, 2.883652001619339, 2.8158865571022034, 2.5522009283304214, 2.4194773957133293, 2.410027414560318, 2.2137868106365204, 2.065777041018009, 2.0004014745354652, 1.8180739879608154, 1.6878525391221046, 1.6071498468518257, 1.452371507883072, 1.3782266527414322, 1.226954348385334, 1.1722761243581772, 1.0705282799899578, 1.0157239139080048, 0.9321547001600266, 0.8585375882685184, 0.794049933552742, 0.7444436997175217, 0.7195758894085884, 0.6704018283635378, 0.6187764294445515, 0.5948868952691555, 0.5650464165955782, 0.53008040972054, 0.5008783992379904, 0.4824878145009279, 0.44112264178693295, 0.4298442620784044, 0.41297145187854767, 0.3790894914418459, 0.36933496594429016, 0.357608450576663, 0.35573800280690193, 0.3330559339374304, 0.3097464721649885, 0.3035049522295594, 0.2890026457607746, 0.2835892178118229, 0.25854363292455673, 0.25842437986284494, 0.2524007596075535, 0.23997462913393974, 0.22812727745622396, 0.2244955813512206, 0.21300163120031357]"
5.0,1.0,256.0,64.0,,0.0091513630885646,removal,0.0,0.11029728263077929,366.6,mean,GCNConv,15.0,10.0,1.0,200.0,0.2796903654025332,0.9405470393748121,0.8518159267068613,0.811126961483595,0.8968327866018173,"[4.209261015057564, 3.5177477449178696, 3.4536395221948624, 3.3363178372383118, 3.016623333096504, 2.831132747232914, 2.814309075474739, 2.5515163987874985, 2.3515992388129234, 2.256169930100441, 2.025734804570675, 1.8499595820903778, 1.7511942610144615, 1.5593296587467194, 1.4680206626653671, 1.30111525952816, 1.2444618344306946, 1.1138710156083107, 1.061926145106554, 0.9618422277271748, 0.8777329847216606, 0.8206451050937176, 0.7675998136401176, 0.7319503799080849, 0.6838307436555624, 0.6319467648863792, 0.6076190210878849, 0.5776382200419903, 0.5422228630632162, 0.5154321622103453, 0.4930372703820467, 0.4529721550643444, 0.437503544613719, 0.42128767631947994, 0.3861533310264349, 0.3743957094848156, 0.36444847844541073, 0.3570187948644161, 0.34027874656021595, 0.3143079858273268, 0.31040604412555695, 0.29324813559651375, 0.29122848995029926, 0.26460006833076477, 0.26232285518199205, 0.2541327914223075, 0.24385304749011993, 0.23264370299875736, 0.22967642452567816, 0.21634641848504543]"
5.0,1.0,256.0,64.0,,0.0097535933007237,removal,0.0,0.1174995758493312,366.6,mean,GCNConv,15.0,10.0,1.0,200.0,0.20069353187732913,0.9428914938382927,0.8575763435184414,0.8159771754636234,0.9036486438274787,"[3.4044921547174454, 2.814562752842903, 2.744883708655834, 2.6464707031846046, 2.369305297732353, 2.223114363849163, 2.1722717881202698, 1.9655597284436226, 1.8068785071372986, 1.7017384693026543, 1.5284302085638046, 1.3949566185474396, 1.3053717613220215, 1.1593192517757416, 1.0913043022155762, 0.955763541162014, 0.910636343061924, 0.8204879760742188, 0.7697180062532425, 0.7002267502248287, 0.642216220498085, 0.5915069133043289, 0.5559337139129639, 0.5335956010967493, 0.4993689749389887, 0.4556583669036627, 0.4360690861940384, 0.41666580364108086, 0.39280955493450165, 0.37022154219448566, 0.35502479784190655, 0.32489439100027084, 0.31441472098231316, 0.30101959221065044, 0.2778345998376608, 0.27118250261992216, 0.2617641780525446, 0.2581495549529791, 0.24385083187371492, 0.2263464005663991, 0.22197755705565214, 0.21085217874497175, 0.20777401980012655, 0.18951214011758566, 0.18937565572559834, 0.18415211606770754, 0.17607228737324476, 0.16710015526041389, 0.16626783274114132, 0.1561567224562168]"
5.0,1.0,256.0,64.0,,0.0098990229393294,removal,0.0,0.11518945724723248,366.6,mean,GCNConv,15.0,10.0,1.0,200.0,0.20331814746026486,0.940306582506763,0.8511470107642808,0.8099857346647645,0.8967158541021922,"[3.430741474032402, 2.838260531425476, 2.7650480791926384, 2.6569786369800568, 2.3860331177711487, 2.2196734622120857, 2.171707034111023, 1.9620579704642296, 1.7970581725239754, 1.6966080740094185, 1.514284536242485, 1.380366325378418, 1.2873710170388222, 1.140682004392147, 1.0748574510216713, 0.9410208165645599, 0.8947820700705051, 0.8087003380060196, 0.7567015774548054, 0.6869370266795158, 0.6341329962015152, 0.5853136703372002, 0.5448297504335642, 0.5250914227217436, 0.4890474397689104, 0.44854325242340565, 0.4297167304903269, 0.4101522583514452, 0.3876671064645052, 0.3635780308395624, 0.34846310690045357, 0.31900851149111986, 0.3101863656193018, 0.2968973834067583, 0.2734451200813055, 0.26701786648482084, 0.2577889487147331, 0.2540651112794876, 0.23995008040219545, 0.2236049808561802, 0.21876422222703695, 0.2071701269596815, 0.2048530848696828, 0.1868001576513052, 0.18578481953591108, 0.18045516964048147, 0.17403915617614985, 0.1650378960184753, 0.16304267663508654, 0.1534292735159397]"
5.0,1.0,256.0,64.0,,0.0088304615545381,removal,0.0,0.11821401494682622,366.6,mean,GCNConv,15.0,9.0,1.0,200.0,0.272324550838705,0.9410279531109108,0.852775392440487,0.8105563480741799,0.8996401031083924,"[4.117171570658684, 3.425820007920265, 3.390646994113922, 3.303435355424881, 2.988196089863777, 2.8043161630630493, 2.7823871672153473, 2.5378961265087128, 2.347547046840191, 2.263951323926449, 2.0412902161478996, 1.8714196160435677, 1.7793449461460114, 1.584161289036274, 1.4990547969937325, 1.3294538334012032, 1.2710824385285378, 1.1396841816604137, 1.0886014327406883, 0.9929610230028629, 0.907321035861969, 0.8453148230910301, 0.7894179113209248, 0.7530437707901001, 0.7061174027621746, 0.6515667214989662, 0.6252183653414249, 0.596161499619484, 0.5545300580561161, 0.52957484126091, 0.507930027320981, 0.46429420448839664, 0.451177392154932, 0.433735977858305, 0.39738408848643303, 0.3867073729634285, 0.37434823252260685, 0.3683209642767906, 0.35011532716453075, 0.3248694837093353, 0.3196202302351594, 0.30299474485218525, 0.29886975698173046, 0.2719456013292074, 0.26990717835724354, 0.2616936853155494, 0.25081206765025854, 0.23927152901887894, 0.23707379773259163, 0.22297749109566212]"
5.0,1.0,256.0,64.0,,0.0076694936842805,removal,0.0,0.1083188836488149,366.6,mean,GCNConv,15.0,10.0,1.0,200.0,0.322363253085827,0.9411481815449354,0.8522716867384228,0.8057061340941513,0.9045506676497093,"[4.626864388585091, 3.884652256965637, 3.854805052280426, 3.755881190299988, 3.431879848241806, 3.261760100722313, 3.2799749970436096, 3.0201650857925415, 2.8345394283533096, 2.76841202378273, 2.5314886197447777, 2.3459309339523315, 2.2621385157108307, 2.038044221699238, 1.9433574676513672, 1.7557663470506668, 1.690963938832283, 1.5297897011041641, 1.4698073714971542, 1.3461840376257896, 1.2317947074770927, 1.154054082930088, 1.0815217047929764, 1.0354536063969135, 0.9668607041239738, 0.9048293754458427, 0.8660834431648254, 0.8257283270359039, 0.7742488123476505, 0.7336135730147362, 0.7051794342696667, 0.648964699357748, 0.6348303034901619, 0.6073912736028433, 0.5548775177448988, 0.5371487028896809, 0.5259031169116497, 0.5191399939358234, 0.4924497716128826, 0.4581310637295246, 0.44955355674028397, 0.42433981597423553, 0.41989782452583313, 0.381639389321208, 0.3773838263005018, 0.36701950058341026, 0.35116851702332497, 0.3362462716177106, 0.32960048876702785, 0.31293507665395737]"
5.0,1.0,256.0,64.0,,0.006983427915080301,removal,0.0,0.1268607047425658,366.6,mean,GCNConv,15.0,9.0,1.0,200.0,0.22955974061203893,0.9431920649233545,0.8603024188555046,0.8302425106990015,0.8927009741891183,"[3.687893584370613, 3.0875794887542725, 3.0617868304252625, 2.9971213191747665, 2.7466488033533096, 2.6221396774053574, 2.663023591041565, 2.466440975666046, 2.318986363708973, 2.29506416618824, 2.1170780435204506, 1.9754260256886482, 1.9265611991286278, 1.7463326528668404, 1.6934918388724327, 1.520737461745739, 1.4783727377653122, 1.3472878634929657, 1.2955696024000645, 1.191570956259966, 1.0985244996845722, 1.0336921140551567, 0.97425302490592, 0.9283529110252857, 0.8772746063768864, 0.8161688074469566, 0.7825201004743576, 0.7491037771105766, 0.7066723369061947, 0.6683221869170666, 0.6403625383973122, 0.5898082330822945, 0.5772108733654022, 0.5477532856166363, 0.5056236069649458, 0.4949236083775759, 0.4780880529433489, 0.47429960407316685, 0.4466050658375025, 0.41673961468040943, 0.40811910666525364, 0.386865820735693, 0.38126423209905624, 0.34893386997282505, 0.345830000936985, 0.33559711650013924, 0.32267135940492153, 0.3071408038958907, 0.30522899236530066, 0.2864809166640043]"
