K,layers,hidden_channels,out_channels,norm,lr,treatment,dropout,ratio,seed,aggregation,model_type,batch_size,rate_pairs,clusters,sampling,num_epochs,anomaly_detector,accuracy,f1,recall,precision,losses,f1_std,reliable_mini_batch,sampling_k
3.0,1.0,128.0,256.0,,0.0080214311871293,removal,0.0,0.1518311674166943,366.6,mean,GATConv,1024.0,1.0,100.0,neighbor,100.0,nearest_neighbors,0.9449954914337241,0.8701373593177865,0.8744650499286732,0.8659430227580647,"[2.9229719638824463, 2.652194023132324, 2.5163960456848145, 2.57627272605896, 2.6060819029808044, 2.5570335388183594, 2.4168651700019836, 2.4236934185028076, 2.3547791838645935, 2.3733551502227783, 2.2417080402374268, 2.335652530193329, 2.2703837752342224, 2.1484100818634033, 2.1518473625183105, 2.052194356918335, 2.094061553478241, 2.0340642631053925, 1.9880330264568329, 1.9653538465499878, 1.833250254392624, 1.8297134935855865, 1.7770909070968628, 1.7765738368034363, 1.7292885184288025, 1.704724758863449, 1.6337508261203766, 1.6083152294158936, 1.586950272321701, 1.5160648822784424, 1.462923377752304, 1.4792442321777344, 1.42811518907547, 1.4004012644290924, 1.3798166513442993, 1.3675380051136017, 1.325321227312088, 1.3034086227416992, 1.2586440742015839, 1.239026516675949, 1.182793289422989, 1.1900206804275513, 1.1936451196670532, 1.145151674747467, 1.1230719983577728, 1.0783376097679138, 1.053127497434616, 1.046856939792633, 1.0152270197868347, 0.9836933761835098, 0.9877156913280487, 0.9559853374958038, 0.9573282152414322, 0.9369730800390244, 0.9205906242132187, 0.8859525918960571, 0.8847121745347977, 0.8667832165956497, 0.8411768078804016, 0.8342937529087067, 0.8020866513252258, 0.7745103240013123, 0.769172191619873, 0.7653677314519882, 0.7518690675497055, 0.7458990067243576, 0.7071134150028229, 0.7022604793310165, 0.6967352032661438, 0.6731481999158859, 0.6577755361795425, 0.654771164059639, 0.6349620968103409, 0.6374355405569077, 0.6383031755685806, 0.6249821931123734, 0.5955144912004471, 0.595350831747055, 0.5763507336378098, 0.5781414955854416, 0.5656762719154358, 0.5528580844402313, 0.5437745898962021, 0.5249919891357422, 0.5426496416330338, 0.5094038844108582, 0.5221010893583298, 0.5031724199652672, 0.4984615445137024, 0.4938334599137306, 0.47217749804258347, 0.4675319045782089, 0.47889328747987747, 0.4618116468191147, 0.4588099718093872, 0.43881283700466156, 0.43961986154317856, 0.4239723011851311, 0.4335094690322876, 0.44083287566900253]",0.0060585877933304845,,25.0
3.0,1.0,64.0,256.0,,0.0073467945947067,removal,0.0,0.11752934008385281,366.6,mean,GATConv,1024.0,1.0,100.0,neighbor,100.0,nearest_neighbors,0.9464983468590322,0.8701159115030576,0.8504992867332382,0.8906783847859824,"[2.954998791217804, 2.675413131713867, 2.540430724620819, 2.604278862476349, 2.633089244365692, 2.5944876074790955, 2.455724775791168, 2.4576079845428467, 2.3970073461532593, 2.418055236339569, 2.2901655435562134, 2.387704372406006, 2.333253502845764, 2.2089956998825073, 2.2186843752861023, 2.1169286370277405, 2.16670960187912, 2.107965588569641, 2.0587241649627686, 2.047640323638916, 1.9080651998519897, 1.9112315773963928, 1.8595766425132751, 1.8689464330673218, 1.8212976157665253, 1.796987771987915, 1.725525677204132, 1.7052913010120392, 1.6814221143722534, 1.6094383895397186, 1.5617166757583618, 1.5752687752246857, 1.525868684053421, 1.4997497200965881, 1.4788764715194702, 1.4668009281158447, 1.423717737197876, 1.4037702679634094, 1.3568918704986572, 1.3419271111488342, 1.2842077314853668, 1.2943821251392365, 1.3002613484859467, 1.2478505074977875, 1.2240312099456787, 1.1784853339195251, 1.1514405310153961, 1.1483262479305267, 1.114711344242096, 1.0797451734542847, 1.0883401930332184, 1.056326538324356, 1.0537240654230118, 1.0325776785612106, 1.0155693292617798, 0.9797901511192322, 0.9783913344144821, 0.9597889333963394, 0.9354310184717178, 0.9270962923765182, 0.8925499320030212, 0.8624565899372101, 0.8561628758907318, 0.8512498885393143, 0.8385675400495529, 0.8326750844717026, 0.78976209461689, 0.7848623245954514, 0.7785290628671646, 0.7535952925682068, 0.7363978177309036, 0.7355534136295319, 0.7139839231967926, 0.7158360332250595, 0.7157778888940811, 0.7034089416265488, 0.6691005825996399, 0.6697201877832413, 0.6482942849397659, 0.651809960603714, 0.637345552444458, 0.6236786991357803, 0.613261952996254, 0.5928135216236115, 0.6135461330413818, 0.5749421417713165, 0.590069517493248, 0.5684002786874771, 0.5638719946146011, 0.5587796121835709, 0.5350894629955292, 0.5293749570846558, 0.5424299985170364, 0.5229524224996567, 0.5194090977311134, 0.49781613051891327, 0.4988097548484802, 0.4807199314236641, 0.49191032350063324, 0.4996374249458313]",0.005306693430232008,,75.0
3.0,1.0,128.0,256.0,,0.007395015697638399,removal,0.0,0.1512966887617337,366.6,mean,GATConv,1024.0,1.0,100.0,neighbor,100.0,nearest_neighbors,0.9450556056507363,0.870103592977936,0.8733238231098431,0.8669294759012509,"[2.9325143098831177, 2.653277099132538, 2.521016299724579, 2.587385356426239, 2.619083523750305, 2.575016677379608, 2.4379266500473022, 2.447336435317993, 2.37909197807312, 2.401399314403534, 2.271208345890045, 2.37421315908432, 2.3119871616363525, 2.1913524866104126, 2.1999114751815796, 2.0994816422462463, 2.1471022963523865, 2.0913599133491516, 2.044323056936264, 2.0279056429862976, 1.8936943411827087, 1.8948945999145508, 1.8435464203357697, 1.8505264520645142, 1.8032874166965485, 1.782149851322174, 1.7089861333370209, 1.6873001754283905, 1.6658954322338104, 1.5955455899238586, 1.540944129228592, 1.5626122057437897, 1.5100868046283722, 1.483757495880127, 1.4644320011138916, 1.4542537033557892, 1.41171595454216, 1.3894746005535126, 1.3435966670513153, 1.3245743215084076, 1.2680217623710632, 1.2785428762435913, 1.2821076214313507, 1.2322324216365814, 1.2104451060295105, 1.1646440923213959, 1.1371096670627594, 1.13315948843956, 1.1005931496620178, 1.0681815445423126, 1.0730363130569458, 1.0404329597949982, 1.0409970432519913, 1.0201542377471924, 1.0034436285495758, 0.9675668478012085, 0.967074990272522, 0.9481806010007858, 0.9222002774477005, 0.9132333248853683, 0.8802088350057602, 0.8508509546518326, 0.845550611615181, 0.8409130573272705, 0.8271581828594208, 0.8214181810617447, 0.7784807682037354, 0.7738908976316452, 0.7682932168245316, 0.7441989630460739, 0.7270171642303467, 0.7255812883377075, 0.7017758041620255, 0.7056276649236679, 0.7069593071937561, 0.6927095055580139, 0.6597009152173996, 0.6604234278202057, 0.6401467770338058, 0.642381027340889, 0.6286186277866364, 0.6149510890245438, 0.6042215973138809, 0.5838681012392044, 0.6038432717323303, 0.5670862048864365, 0.5818349570035934, 0.5607580244541168, 0.5557354539632797, 0.5515610426664352, 0.526566632091999, 0.5215813517570496, 0.5345198065042496, 0.516030490398407, 0.5127333626151085, 0.4900049418210983, 0.4910295605659485, 0.47424787282943726, 0.48506876826286316, 0.4928903877735138]",0.004047212633959644,,25.0
3.0,1.0,128.0,256.0,,0.007478550498141499,removal,0.0,0.1518716840650752,366.6,mean,GATConv,1024.0,1.0,100.0,neighbor,100.0,nearest_neighbors,0.9449353772167118,0.8700846876149694,0.8750356633380884,0.8652722654848173,"[2.9266902208328247, 2.656223237514496, 2.5225717425346375, 2.584679901599884, 2.6170125603675842, 2.5717546343803406, 2.435305178165436, 2.4462419152259827, 2.3752787709236145, 2.398578941822052, 2.2675607204437256, 2.370828628540039, 2.305651843547821, 2.1884766817092896, 2.1957144737243652, 2.0948479175567627, 2.143705368041992, 2.0835434794425964, 2.037218600511551, 2.018954426050186, 1.8869406580924988, 1.8874321579933167, 1.8355711698532104, 1.8409951329231262, 1.7946982085704803, 1.7725898027420044, 1.699160099029541, 1.6761345267295837, 1.6548942923545837, 1.583513230085373, 1.53211510181427, 1.5513455271720886, 1.4986945390701294, 1.4714237451553345, 1.4537760019302368, 1.4420206248760223, 1.4003031849861145, 1.3799944519996643, 1.3324464857578278, 1.3132832944393158, 1.2565877735614777, 1.2656059563159943, 1.2703051567077637, 1.2214416563510895, 1.1995950937271118, 1.153713345527649, 1.1259389221668243, 1.1213021874427795, 1.0885714292526245, 1.0561689734458923, 1.061128169298172, 1.0286757051944733, 1.0299687087535858, 1.009924292564392, 0.9932713359594345, 0.9556409269571304, 0.9552400857210159, 0.9370576590299606, 0.9110702276229858, 0.9034676104784012, 0.8689272701740265, 0.8393617868423462, 0.8350841552019119, 0.8305536061525345, 0.8165908306837082, 0.81095851957798, 0.7687819004058838, 0.7639386802911758, 0.758093923330307, 0.7338594347238541, 0.7173900604248047, 0.7151029855012894, 0.6927835792303085, 0.6961207538843155, 0.6969861537218094, 0.682793602347374, 0.6511237323284149, 0.6508285105228424, 0.6313659846782684, 0.6333746314048767, 0.6200931668281555, 0.6066939681768417, 0.5960436314344406, 0.575363352894783, 0.5956600606441498, 0.5588625371456146, 0.5734532475471497, 0.5524287968873978, 0.547806054353714, 0.5427044481039047, 0.51888058334589, 0.5142440870404243, 0.5268876552581787, 0.5083462819457054, 0.5049391910433769, 0.4832274541258812, 0.4840989410877228, 0.4667573347687721, 0.47803886234760284, 0.48544976860284805]",0.003952883596793522,,75.0
3.0,1.0,128.0,256.0,,0.0060473417659489,removal,0.0,0.1508985443142061,366.6,mean,GATConv,1024.0,1.0,100.0,neighbor,100.0,nearest_neighbors,0.9449353772167116,0.8700705610518235,0.8750356633380886,0.865244032830117,"[2.9346948862075806, 2.6612786650657654, 2.535691499710083, 2.607303500175476, 2.648270308971405, 2.610180616378784, 2.479426622390747, 2.4998022317886353, 2.4367721676826477, 2.47145938873291, 2.3421127796173096, 2.458914041519165, 2.4044440388679504, 2.2848060727119446, 2.305962026119232, 2.2089380025863647, 2.2654234766960144, 2.2145314812660217, 2.1751745343208313, 2.164943754673004, 2.032516986131668, 2.041891396045685, 1.9982303380966187, 2.00912144780159, 1.9701568186283112, 1.951700747013092, 1.8821344375610352, 1.8637533485889435, 1.8448898494243622, 1.7738804519176483, 1.7229795455932617, 1.7572220265865326, 1.701557844877243, 1.6788362562656403, 1.6661214530467987, 1.6556045711040497, 1.6152941584587097, 1.5978085696697235, 1.549318641424179, 1.5330110788345337, 1.4736524522304535, 1.491647332906723, 1.4996187090873718, 1.4504504203796387, 1.4288665652275085, 1.3767931163311005, 1.3478207886219025, 1.3489800095558167, 1.3129096627235413, 1.2775084972381592, 1.2880056202411652, 1.2528972923755646, 1.254965603351593, 1.237517774105072, 1.2206180691719055, 1.1772006154060364, 1.1808158159255981, 1.1614514887332916, 1.1316251158714294, 1.1226863861083984, 1.0855084955692291, 1.0499365627765656, 1.0479018092155457, 1.0430054366588593, 1.0278246998786926, 1.0232295393943787, 0.9712135642766953, 0.9677159041166306, 0.9618383944034576, 0.9347636997699738, 0.9144451320171356, 0.9135045260190964, 0.8867463618516922, 0.8909003287553787, 0.8954875320196152, 0.8785154670476913, 0.8377639055252075, 0.8393532931804657, 0.814400851726532, 0.8208619505167007, 0.8039430975914001, 0.7873582243919373, 0.7751840651035309, 0.7477249354124069, 0.776751846075058, 0.7287888675928116, 0.7488444298505783, 0.722449317574501, 0.7168107479810715, 0.7124148309230804, 0.6808071136474609, 0.675083339214325, 0.6928502321243286, 0.6700428575277328, 0.6665315330028534, 0.6372295618057251, 0.6403146088123322, 0.6185527294874191, 0.6329005509614944, 0.6430961936712265]",0.0031266419700558693,,75.0
3.0,1.0,128.0,256.0,,0.005906691388829,removal,0.0,0.1504202197222228,366.6,mean,GATConv,1024.0,1.0,100.0,neighbor,100.0,nearest_neighbors,0.9449954914337241,0.8699868856351095,0.8733238231098431,0.8667203030421767,"[2.935097873210907, 2.6636610627174377, 2.540052592754364, 2.6115336418151855, 2.653276562690735, 2.6169626712799072, 2.4840564727783203, 2.505418837070465, 2.443693518638611, 2.478694498538971, 2.349822700023651, 2.469994604587555, 2.413073241710663, 2.295511782169342, 2.3181978464126587, 2.2195656299591064, 2.279530107975006, 2.2296969294548035, 2.1903293132781982, 2.1783281564712524, 2.047892928123474, 2.059817522764206, 2.0130543410778046, 2.026768207550049, 1.9885401725769043, 1.969705879688263, 1.899715542793274, 1.8830110430717468, 1.865335375070572, 1.794323205947876, 1.7434918880462646, 1.778567224740982, 1.722995400428772, 1.700336992740631, 1.690477967262268, 1.6794878542423248, 1.6405406594276428, 1.623227059841156, 1.5736423432826996, 1.5584713220596313, 1.498713731765747, 1.5163516402244568, 1.5255501866340637, 1.4724410474300385, 1.4524854123592377, 1.4010053873062134, 1.3727267980575562, 1.374275803565979, 1.3376145958900452, 1.3017329275608063, 1.313578724861145, 1.2795632779598236, 1.2829786241054535, 1.2630170285701752, 1.2471074163913727, 1.2018072009086609, 1.2067894041538239, 1.1868007183074951, 1.1575267016887665, 1.149396389722824, 1.109436571598053, 1.074803352355957, 1.0721065402030945, 1.0678339302539825, 1.052754282951355, 1.0484300255775452, 0.9955545514822006, 0.9908337146043777, 0.9860474765300751, 0.9583443999290466, 0.9377902150154114, 0.9371440410614014, 0.9100269824266434, 0.9142204821109772, 0.918917790055275, 0.9019564837217331, 0.8610021471977234, 0.8629786819219589, 0.8381151109933853, 0.8430978953838348, 0.8265029191970825, 0.8094492554664612, 0.79690882563591, 0.769485592842102, 0.7983356416225433, 0.7500649839639664, 0.770860567688942, 0.7435949891805649, 0.7381643354892731, 0.7334247082471848, 0.7015015631914139, 0.6953844130039215, 0.7138538360595703, 0.6902413219213486, 0.6857655793428421, 0.6563031524419785, 0.6592210233211517, 0.6367259174585342, 0.6522120088338852, 0.6628022491931915]",0.005222294338952578,,75.0
3.0,1.0,64.0,256.0,,0.007057096152386899,removal,0.0,0.1112112216554318,366.6,mean,GATConv,1024.0,1.0,400.0,neighbor,100.0,nearest_neighbors,0.9469792605951307,0.8699556129869801,0.8416547788873038,0.9002938464168408,"[2.951223075389862, 2.676758587360382, 2.5406065583229065, 2.6077167987823486, 2.6391953825950623, 2.600086033344269, 2.4628043174743652, 2.465895712375641, 2.4109947681427, 2.431685984134674, 2.305409789085388, 2.40627384185791, 2.3505086302757263, 2.228407919406891, 2.2408899664878845, 2.1411274671554565, 2.1900065541267395, 2.134283423423767, 2.086375892162323, 2.0753857493400574, 1.9372776448726654, 1.94261634349823, 1.8881959319114685, 1.9033009111881256, 1.8544587194919586, 1.830840528011322, 1.7608212530612946, 1.7395897507667542, 1.7182452082633972, 1.6490364074707031, 1.598119080066681, 1.6171947121620178, 1.5634940564632416, 1.5384102761745453, 1.5214326977729797, 1.50834921002388, 1.464456170797348, 1.4461262822151184, 1.3974974751472473, 1.385268747806549, 1.3263254761695862, 1.3380752205848694, 1.343848466873169, 1.291211098432541, 1.2664430141448975, 1.2207392752170563, 1.1929742991924286, 1.1916036009788513, 1.156105101108551, 1.1219539046287537, 1.1312061250209808, 1.0969009697437286, 1.0960650444030762, 1.075417399406433, 1.0584480166435242, 1.020952194929123, 1.0207780301570892, 1.0008932501077652, 0.9765330702066422, 0.9663257300853729, 0.9315721243619919, 0.9006412327289581, 0.8953502327203751, 0.8901207745075226, 0.8770127892494202, 0.8718965351581573, 0.8272393941879272, 0.8219376057386398, 0.81574746966362, 0.7900737822055817, 0.7732226252555847, 0.7706393748521805, 0.7492905855178833, 0.7513443231582642, 0.7511870563030243, 0.7378677129745483, 0.7030712217092514, 0.7039386332035065, 0.6821737736463547, 0.685064822435379, 0.6706390231847763, 0.6570855230093002, 0.6457745730876923, 0.6237327456474304, 0.645474374294281, 0.6054753810167313, 0.6211494505405426, 0.5985037833452225, 0.5934878587722778, 0.5894067138433456, 0.5643971264362335, 0.5584068298339844, 0.5724611878395081, 0.5507808774709702, 0.548356220126152, 0.5252030119299889, 0.526071086525917, 0.5074537172913551, 0.5197418034076691, 0.5278223603963852]",0.00649907642647002,,75.0
3.0,1.0,64.0,256.0,,0.0069387342690406,removal,0.0,0.1172556641861529,366.6,mean,GATConv,1024.0,1.0,100.0,neighbor,100.0,nearest_neighbors,0.9463781184250074,0.8698626046318727,0.8504992867332384,0.8901410411858516,"[2.9503572583198547, 2.6742405891418457, 2.541435480117798, 2.6073052883148193, 2.6409541368484497, 2.604195773601532, 2.466395676136017, 2.4702069759368896, 2.4125853776931763, 2.4375563859939575, 2.3088554739952087, 2.4105610251426697, 2.3578280806541443, 2.2356919050216675, 2.24902480840683, 2.147550940513611, 2.2010395526885986, 2.144019067287445, 2.0974957942962646, 2.085761070251465, 1.9477375447750092, 1.9527751505374908, 1.903019517660141, 1.9155621528625488, 1.869562178850174, 1.8459848165512085, 1.776182383298874, 1.755568265914917, 1.7341282367706299, 1.6616528630256653, 1.613532692193985, 1.630896657705307, 1.5812207460403442, 1.5563512444496155, 1.5375733971595764, 1.5247828960418701, 1.4826715290546417, 1.4631949961185455, 1.4156546890735626, 1.4017386734485626, 1.3425733745098114, 1.354824811220169, 1.3625797629356384, 1.3090062737464905, 1.2850746512413025, 1.238340586423874, 1.2114282846450806, 1.2084014117717743, 1.1741864681243896, 1.1384917497634888, 1.148595005273819, 1.1158777177333832, 1.1136505007743835, 1.0921331346035004, 1.0763337463140488, 1.038109302520752, 1.0378193408250809, 1.0188255459070206, 0.9938647747039795, 0.9847687631845474, 0.9495323002338409, 0.9178351163864136, 0.9114592671394348, 0.9060147106647491, 0.8938955664634705, 0.8884368687868118, 0.8424937278032303, 0.8375723212957382, 0.8310939222574234, 0.8054876923561096, 0.7875892221927643, 0.7871901094913483, 0.7642573565244675, 0.7658968567848206, 0.7666265368461609, 0.754170224070549, 0.7170618921518326, 0.7185839116573334, 0.6953268349170685, 0.6996815502643585, 0.6843931078910828, 0.6699203997850418, 0.6587319225072861, 0.6370149999856949, 0.6592943519353867, 0.6184099614620209, 0.6347550451755524, 0.6114624738693237, 0.6065637618303299, 0.601690337061882, 0.5760011523962021, 0.5703538507223129, 0.5845521837472916, 0.5636812448501587, 0.5596570819616318, 0.5366405919194221, 0.5379652827978134, 0.5186954215168953, 0.5308307409286499, 0.5394477844238281]",0.004712233642814995,,75.0
3.0,1.0,64.0,256.0,,0.006409514515357,removal,0.0,0.144268121038065,366.6,mean,GATConv,1024.0,1.0,100.0,neighbor,100.0,nearest_neighbors,0.9449954914337241,0.8698357063776683,0.8721825962910128,0.8675712165546965,"[2.94050669670105, 2.661070704460144, 2.5329328179359436, 2.6080155968666077, 2.6413387060165405, 2.6070327758789062, 2.4725379943847656, 2.4891270995140076, 2.4244120121002197, 2.4510937929153442, 2.3248666524887085, 2.436566114425659, 2.3843351006507874, 2.261806607246399, 2.2802881598472595, 2.1794613003730774, 2.2364649176597595, 2.185024380683899, 2.1427252888679504, 2.130219519138336, 1.9948497414588928, 2.0016981959342957, 1.9543803036212921, 1.9701925218105316, 1.9271152317523956, 1.9074611067771912, 1.8359593451023102, 1.8176357746124268, 1.7992748320102692, 1.7281510531902313, 1.673669844865799, 1.7035128474235535, 1.6502408385276794, 1.6262164413928986, 1.611927479505539, 1.6027688384056091, 1.5621673464775085, 1.5405648052692413, 1.4908571541309357, 1.4780016839504242, 1.418116718530655, 1.4341751039028168, 1.4411861300468445, 1.3881493210792542, 1.366451621055603, 1.3154857754707336, 1.2887290120124817, 1.2873811423778534, 1.2525019645690918, 1.2177806496620178, 1.2273840606212616, 1.193896859884262, 1.1935577392578125, 1.1753551959991455, 1.1577396392822266, 1.1173067390918732, 1.1195093393325806, 1.098384976387024, 1.0719956159591675, 1.0622014105319977, 1.025330737233162, 0.9927721619606018, 0.9883762151002884, 0.9846207350492477, 0.969296783208847, 0.9646957814693451, 0.9143877774477005, 0.9103716313838959, 0.9051360338926315, 0.8790537714958191, 0.8595196306705475, 0.8574784994125366, 0.8317350596189499, 0.8366267532110214, 0.8391193896532059, 0.8233761936426163, 0.7845284342765808, 0.78643898665905, 0.7624675035476685, 0.7677067518234253, 0.7518083155155182, 0.7355405390262604, 0.7236932963132858, 0.699374258518219, 0.725129023194313, 0.6806122362613678, 0.6988905668258667, 0.6745345741510391, 0.6685443967580795, 0.6640267074108124, 0.6343786120414734, 0.6287780404090881, 0.6451144963502884, 0.6232014298439026, 0.6189354807138443, 0.5927416533231735, 0.5942075997591019, 0.5741171091794968, 0.5878628492355347, 0.5971830934286118]",0.00717248069491345,,75.0
3.0,1.0,64.0,256.0,,0.006359025163559401,removal,0.0,0.11493317479208401,366.6,mean,GATConv,1024.0,1.0,100.0,neighbor,100.0,nearest_neighbors,0.9464983468590322,0.8697400871256104,0.8476462196861625,0.8930381375323263,"[2.9568281769752502, 2.6845017671585083, 2.5517873764038086, 2.624309003353119, 2.658785581588745, 2.625372290611267, 2.4899089336395264, 2.498987376689911, 2.4437053203582764, 2.472536265850067, 2.346036672592163, 2.4539231657981873, 2.4017568230628967, 2.2821879982948303, 2.2973055243492126, 2.198627531528473, 2.25595760345459, 2.2044565081596375, 2.1601796746253967, 2.1493788361549377, 2.0127455294132233, 2.0232325196266174, 1.9710294306278229, 1.9905138313770294, 1.946852684020996, 1.9242054224014282, 1.8540726602077484, 1.836488515138626, 1.8164778351783752, 1.7464414238929749, 1.6969498693943024, 1.721443921327591, 1.667483925819397, 1.6443762481212616, 1.6284951865673065, 1.6184404790401459, 1.575338363647461, 1.557068407535553, 1.5078755915164948, 1.4965029656887054, 1.4377639293670654, 1.4526841342449188, 1.4602491855621338, 1.4063230454921722, 1.3827954530715942, 1.333459883928299, 1.30571910738945, 1.304715484380722, 1.2697292864322662, 1.2331173419952393, 1.2454645931720734, 1.211290717124939, 1.2113721072673798, 1.1907293498516083, 1.17311030626297, 1.132773518562317, 1.1343794465065002, 1.1145398020744324, 1.087972730398178, 1.0782373547554016, 1.0408386886119843, 1.0068605691194534, 1.0026843547821045, 0.9966661930084229, 0.9838415086269379, 0.9786056131124496, 0.9298007190227509, 0.9246088266372681, 0.9188954085111618, 0.8915610015392303, 0.8720360100269318, 0.8719236254692078, 0.8465320765972137, 0.848950669169426, 0.8510757833719254, 0.8368847817182541, 0.7975076884031296, 0.7996951639652252, 0.7739260047674179, 0.7791105955839157, 0.7628507018089294, 0.7473649233579636, 0.7346848100423813, 0.7107466012239456, 0.7366127222776413, 0.6906856000423431, 0.7093577533960342, 0.6843777596950531, 0.6792593896389008, 0.6743078976869583, 0.6454928070306778, 0.6393928974866867, 0.6559515446424484, 0.6322678029537201, 0.6288201063871384, 0.6026445031166077, 0.6047331541776657, 0.5836582779884338, 0.597201406955719, 0.6072973757982254]",0.005226817684422964,,75.0
3.0,1.0,128.0,256.0,,0.0036864440577257006,removal,0.0,0.1434954155006642,366.6,mean,GATConv,512.0,1.0,50.0,neighbor,100.0,nearest_neighbors,0.9453561767357979,0.8697090393645055,0.8656205420827389,0.8740714804228192,"[5.0752952098846436, 4.783058702945709, 4.7585113644599915, 4.684816300868988, 4.535973489284515, 4.436208426952362, 4.429459512233734, 4.410295009613037, 4.319595277309418, 4.280926883220673, 4.193207085132599, 4.117603540420532, 4.022227466106415, 3.965373694896698, 3.9234490990638733, 3.853450834751129, 3.8483147621154785, 3.827416241168976, 3.7013441026210785, 3.7066125869750977, 3.596782475709915, 3.529654622077942, 3.4632809162139893, 3.3837961852550507, 3.329976588487625, 3.31356143951416, 3.263217121362686, 3.2184911966323853, 3.1306960582733154, 3.0893479883670807, 3.03518345952034, 2.950777530670166, 2.882307142019272, 2.876307874917984, 2.8056063055992126, 2.8267021775245667, 2.731243759393692, 2.6473267674446106, 2.612124025821686, 2.602687805891037, 2.5255442559719086, 2.4697700440883636, 2.4360157251358032, 2.3892659842967987, 2.329822599887848, 2.3450694382190704, 2.2592916190624237, 2.2579894065856934, 2.239260107278824, 2.199758678674698, 2.140518397092819, 2.092969596385956, 2.027296334505081, 1.9975354373455048, 1.9642286002635956, 1.988471508026123, 1.9186754524707794, 1.9222519397735596, 1.856067270040512, 1.8362042158842087, 1.7933513075113297, 1.7821855545043945, 1.750684380531311, 1.7021972835063934, 1.6994679123163223, 1.6571599245071411, 1.5916786342859268, 1.5985653549432755, 1.568458005785942, 1.5816804617643356, 1.5305475294589996, 1.5020438730716705, 1.5065911412239075, 1.4964778572320938, 1.4232759773731232, 1.4524029195308685, 1.417177677154541, 1.3784610480070114, 1.3514131903648376, 1.362427458167076, 1.3148587942123413, 1.3235447704792023, 1.2899972647428513, 1.2502234876155853, 1.2558850198984146, 1.2502583712339401, 1.1907514482736588, 1.1995488852262497, 1.1891266405582428, 1.1542193591594696, 1.1698753535747528, 1.149466186761856, 1.1087928265333176, 1.1009987592697144, 1.102344200015068, 1.080756276845932, 1.0597567409276962, 1.0646172761917114, 1.0202971398830414, 1.019717425107956]",0.006481951256842909,,50.0
