K,layers,hidden_channels,out_channels,norm,lr,treatment,dropout,ratio,seed,aggregation,model_type,batch_size,rate_pairs,reliable_mini_batch,clusters,pos_weight,accuracy,f1,recall,precision,losses,f1_std
9.0,2.0,128.0,128.0,,0.007070489748607,removal,0.0,0.20893748580659893,366.6,mean,GCNConv,10.0,6.0,1.0,100.0,,0.9280649926144756,0.8776045431303535,0.8537897310513447,0.9027889969130646,"[13.082193076610565, 13.198801696300507, 12.7469801902771, 12.39235270023346, 12.30000752210617, 11.351323425769806, 10.665468573570251, 10.629607677459717, 10.791486859321594, 11.108426034450531, 10.407860159873962, 9.692392647266388, 9.621562063694, 9.144712805747986, 9.280622363090515, 8.427708208560944, 8.965863227844238, 8.145519137382507, 7.921267986297607, 7.481503844261169, 7.387841582298279, 7.216567397117615, 6.877866625785828, 6.585230708122253, 6.429414540529251, 6.165896862745285, 5.832595735788345, 5.739014595746994, 5.393032878637314, 5.265980958938599, 4.943035036325455, 4.791480988264084, 4.568980693817139, 4.3278995752334595, 4.282119184732437, 4.091826468706131, 3.8610871136188507, 3.774918645620346, 3.6570233404636383, 3.3737785816192627, 3.290392279624939, 3.1313096284866333, 3.0144922733306885, 2.85721355676651, 2.7174028009176254, 2.727269619703293, 2.6027492582798004, 2.4624345004558563, 2.4430058896541595, 2.3561180382966995]",0.0037310961266083824
9.0,2.0,128.0,128.0,,0.0052983269884153,removal,0.0,0.1664848639925976,366.6,mean,GCNConv,5.0,3.0,1.0,100.0,,0.9298375184638109,0.8771195854432005,0.8290953545232274,0.9310756523274826,"[27.5619735121727, 27.008430242538452, 26.64010113477707, 24.337298661470413, 23.380547523498535, 22.342661298811436, 20.07555729150772, 21.445827782154083, 21.265818655490875, 21.051002472639084, 20.124961972236633, 18.937970101833344, 17.867566287517548, 16.129196152091026, 15.153650254011154, 14.614704102277756, 14.564336478710175, 13.480014720000327, 12.156103407032788, 11.877652794122696, 11.189093142747879, 10.846467107534409, 10.169068694114685, 9.621971100568771, 9.543103247880936, 8.287890374660492, 7.868329405784607, 7.97235170006752, 7.518285781145096, 6.86245296895504, 6.1602324694395065, 5.985410824418068, 6.007136315107346, 5.50932814180851, 5.274931266903877, 5.065156698226929, 4.936289191246033, 4.536466128192842, 4.1389639638364315, 4.110854089260101, 3.9152000546455383, 3.7069303765892982, 3.4390323534607887, 3.5110821649432182, 3.292124707251787, 3.2185871079564095, 3.127331033349037, 2.954109661281109, 2.853030927479267, 2.778909359127283]",0.00496918575630596
12.0,2.0,256.0,64.0,,0.0056826217496696,removal,0.0,0.2750794321965755,366.6,sum,GCNConv,10.0,7.0,1.0,100.0,0.6349188860746271,0.9261447562776958,0.8758439278562374,0.8623471882640587,0.8898841802046457,"[9.023631155490875, 9.033071219921112, 7.981127738952637, 7.920598119497299, 8.375743210315704, 7.893936812877655, 8.377554386854172, 7.487314462661743, 7.338334858417511, 7.321607261896133, 7.176551103591919, 7.013599872589111, 6.720465451478958, 6.858364015817642, 7.071512013673782, 6.614174097776413, 6.245155215263367, 6.540320992469788, 6.664364457130432, 6.353926211595535, 6.106376647949219, 6.1258818209171295, 5.8466649651527405, 5.552084445953369, 5.457465350627899, 5.4144841730594635, 5.273381054401398, 5.181510776281357, 4.861814260482788, 4.88430717587471, 4.817210257053375, 4.663128167390823, 4.544616609811783, 4.303084701299667, 4.270192444324493, 4.001751810312271, 4.044667482376099, 3.72877499461174, 3.672478973865509, 3.662969648838043, 3.6483130156993866, 3.3953751921653748, 3.3232142329216003, 3.1359063535928726, 3.0122826993465424, 2.9340132772922516, 2.932376742362976, 2.762227714061737, 2.7702346742153168, 2.5649409890174866]",0.0027639554998831906
9.0,2.0,128.0,128.0,,0.006785412701851301,removal,0.0,0.1610385870982875,366.6,mean,GCNConv,15.0,4.0,1.0,100.0,,0.9294682422451993,0.8744192893888725,0.812958435207824,0.9459443607885379,"[8.650524020195007, 9.217338800430298, 9.284911632537842, 9.050911784172058, 8.917639136314392, 8.254548609256744, 7.715618908405304, 7.7389445304870605, 8.391607522964478, 8.155177354812622, 8.063759922981262, 7.530470192432404, 7.458577930927277, 7.453884780406952, 7.869375050067902, 6.717574715614319, 7.613028109073639, 6.6735153794288635, 6.717412948608398, 6.470741450786591, 6.3889479637146, 6.340260148048401, 6.275707304477692, 6.04097592830658, 5.976462483406067, 5.821453273296356, 5.659794628620148, 5.67906653881073, 5.436999082565308, 5.408396780490875, 5.0476672649383545, 5.043646275997162, 4.936339259147644, 4.755546689033508, 4.652043044567108, 4.48426753282547, 4.267366826534271, 4.198541551828384, 4.225357711315155, 4.0591753125190735, 3.8469884395599365, 3.7646467983722687, 3.646113336086273, 3.4508414268493652, 3.3592870235443115, 3.3537808060646057, 3.192446619272232, 3.02570179104805, 3.0814495384693146, 2.976767599582672]",0.003367694106889394
10.0,2.0,64.0,128.0,,0.0054228566483876,removal,0.0,0.1955155355264471,366.6,sum,GATConv,15.0,6.0,1.0,100.0,,0.9270310192023633,0.874412822663802,0.841075794621027,0.9105653456890345,"[9.529537200927734, 10.089396834373474, 9.939588904380798, 9.374314785003662, 9.622042775154114, 9.475966095924377, 8.875073850154877, 9.272180318832397, 8.727039575576782, 8.716937720775604, 8.92661428451538, 8.442018568515778, 8.097901225090027, 8.178247570991516, 8.528324484825134, 8.039740860462189, 8.096535205841064, 7.682322859764099, 8.006752848625183, 7.594821333885193, 7.527702510356903, 7.252614796161652, 7.43550318479538, 7.302514612674713, 6.907410502433777, 6.841728746891022, 6.790458559989929, 6.668910443782806, 6.700208306312561, 6.344180703163147, 6.625507831573486, 6.21715235710144, 5.854572594165802, 6.019300937652588, 5.848964095115662, 5.720564544200897, 5.813883602619171, 5.739571571350098, 5.5472132563591, 5.272178113460541, 5.375590085983276, 5.291831970214844, 5.065733075141907, 4.958856284618378, 4.915742576122284, 4.643526911735535, 4.595669150352478, 4.745733082294464, 4.4128968715667725, 4.487485349178314]",0.0036555353399985472
10.0,1.0,256.0,256.0,,0.006958093660397501,removal,0.0,0.1901771770061308,366.6,mean,GCNConv,10.0,8.0,1.0,400.0,0.7318357361326366,0.9269571639586411,0.874309900724062,0.841075794621027,0.910314480973998,"[49.265665769577026, 39.4336813390255, 37.484226673841476, 32.798357009887695, 30.055102199316025, 26.48134508728981, 24.25662495009601, 21.31775476038456, 19.185701763257384, 17.481905192136765, 15.000426083803177, 13.317453131079674, 12.018486201763153, 10.680291965603828, 9.475833274424076, 8.005477491766214, 7.4402385875582695, 6.7541676089167595, 6.041898585855961, 5.373543371446431, 5.230181537568569, 4.658937431871891, 4.316283442080021, 3.9237335845828056, 3.7490841895341873, 3.329590133856982, 3.1416606679558754, 2.8017309084534645, 2.7651384361088276, 2.6491876002401114, 2.5072391778230667, 2.235063822939992, 2.194045877084136, 1.9858877633232623, 1.9335065726190805, 1.8744978681206703, 1.7271908558905125, 1.655852347612381, 1.563966678455472, 1.4959332165308297, 1.4258617898449302, 1.3865421637892723, 1.3360668886452913, 1.2171653033001348, 1.1676029236987233, 1.1552264103665948, 1.0947296908125281, 1.0244048107415438, 1.036895859055221, 0.9386220723390579]",0.0030468417023298143
9.0,2.0,128.0,256.0,,0.0051354559168979,removal,0.0,0.2140447982748817,366.6,mean,GCNConv,15.0,3.0,1.0,300.0,,0.9251846381093058,0.8740519061636235,0.8594132029339854,0.8892187074281814,"[28.83256685733795, 27.98067206144333, 26.868150234222412, 26.12755972146988, 25.71395844221115, 23.855277955532074, 22.614396154880524, 21.864556074142456, 20.718392193317413, 19.70896166563034, 19.22977590560913, 18.53424859046936, 17.33609563112259, 16.521948218345642, 15.624066889286041, 14.667942106723785, 14.250605791807175, 13.585854023694992, 12.63934588432312, 12.123568654060364, 11.15153107047081, 10.58440351486206, 10.067854285240173, 9.603935956954956, 9.1489979326725, 8.548954546451569, 7.944470793008804, 7.520952925086021, 7.322854653000832, 6.933471605181694, 6.463028207421303, 6.204887956380844, 6.125150576233864, 5.761578187346458, 5.5244254022836685, 5.042301148176193, 4.844105765223503, 4.666612699627876, 4.546882949769497, 4.294610440731049, 4.124805763363838, 3.8980214819312096, 3.737181067466736, 3.5662645921111107, 3.5531893521547318, 3.3258754909038544, 3.256921239197254, 3.151650086045265, 2.9348832443356514, 2.9122248962521553]",0.0073575772086887075
11.0,2.0,256.0,256.0,,0.0014673303932316,relabeling,0.0,0.2016656252103346,366.6,sum,GATConv,10.0,10.0,1.0,200.0,,0.919645494830133,0.8713693183250376,0.9009779951100244,0.8436453288107547,"[44.78021061420441, 44.66840088367462, 43.569642305374146, 43.96617388725281, 42.50993585586548, 41.78904438018799, 40.151066303253174, 39.17603361606598, 40.243162989616394, 38.01307153701782, 38.055167973041534, 36.798778653144836, 35.98714458942413, 35.96433782577515, 34.1404242515564, 33.97789978981018, 33.80496907234192, 32.94584649801254, 32.5859192609787, 31.949806034564972, 30.973045885562897, 30.19870352745056, 31.53486293554306, 29.560129702091217, 29.35741376876831, 28.208344995975494, 27.521794259548187, 27.450666308403015, 27.73550170660019, 26.174268901348114, 26.57898086309433, 26.046879649162292, 25.775616109371185, 24.924281299114227, 24.301494419574738, 23.63293743133545, 23.430546164512634, 23.897140681743622, 22.884858071804047, 21.649414777755737, 22.40634137392044, 22.582037091255188, 21.445610225200653, 21.158319890499115, 21.283462285995483, 21.517662584781647, 20.344138026237488, 20.350101351737976, 19.685664415359497, 18.219125866889954]",0.010025563861608647
9.0,2.0,64.0,128.0,,0.0046752863851411,removal,0.0,0.24052408627337002,366.6,mean,GCNConv,15.0,4.0,1.0,100.0,,0.9231166912850812,0.8705879713587302,0.856479217603912,0.8851953320715913,"[9.081541180610657, 8.739046156406403, 8.641069293022156, 9.094859719276428, 8.909559905529022, 9.028870522975922, 8.709500789642334, 8.906925916671753, 8.735618114471436, 8.638336658477783, 8.22832316160202, 8.266740918159485, 7.83401221036911, 8.267754673957825, 7.880358517169952, 7.847928702831268, 7.459601700305939, 7.749270737171173, 7.488113343715668, 7.712913453578949, 7.4747249484062195, 7.602965295314789, 7.180326342582703, 7.504778206348419, 7.2438748478889465, 6.945501625537872, 6.781783759593964, 6.655228555202484, 6.708127379417419, 6.241130828857422, 6.3314730525016785, 6.113887429237366, 6.361578404903412, 5.889495253562927, 6.168701231479645, 5.989124655723572, 5.549586296081543, 5.770186424255371, 5.766043603420258, 5.313536107540131, 5.538171172142029, 5.25067013502121, 5.359789490699768, 5.161572813987732, 4.987054288387299, 4.73481559753418, 4.754830479621887, 4.78892195224762, 4.6283751130104065, 4.517832338809967]",0.015130658283765083
8.0,2.0,128.0,128.0,,0.0045968316590831,removal,0.0,0.1891465317137187,366.6,mean,GCNConv,15.0,8.0,1.0,400.0,,0.9241506646971935,0.8694578510142836,0.8361858190709046,0.9054974964164128,"[45.57068061828613, 43.23494333028793, 40.09920769929886, 38.904734551906586, 36.82565099000931, 34.18967616558075, 31.71905541419983, 30.486338675022125, 27.7794468998909, 27.305722057819366, 25.669013559818268, 23.19225239753723, 21.721391588449478, 21.123855113983154, 19.708589792251587, 18.519413232803345, 17.01960590481758, 16.781731754541397, 15.278952360153198, 14.411593213677406, 13.373077660799026, 12.615999549627304, 11.921921119093895, 11.179494470357895, 10.627910256385803, 9.931038349866867, 9.533110857009888, 9.042337879538536, 8.431040659546852, 7.817471012473106, 7.569538697600365, 7.187470778822899, 6.706861212849617, 6.258120067417622, 6.0888330191373825, 6.013940319418907, 5.582014977931976, 5.272781692445278, 5.205582410097122, 4.871242448687553, 4.734766237437725, 4.347445793449879, 4.273069180548191, 4.083814308047295, 3.909526340663433, 3.885934643447399, 3.665935106575489, 3.5979284569621086, 3.477626845240593, 3.267759755253792]",0.004097989958732541
10.0,2.0,128.0,64.0,,0.0071427790259498,removal,0.0,0.2149636362891279,366.6,mean,GCNConv,15.0,3.0,1.0,400.0,,0.9222304283604135,0.8685587499811163,0.8506112469437653,0.8872906550487837,"[52.04929006099701, 46.651652574539185, 43.302795112133026, 39.638822972774506, 35.21826183795929, 31.26237863302231, 29.542426347732544, 28.07432997226715, 24.626791656017303, 22.959933012723923, 21.105406910181046, 18.853152692317963, 17.523095816373825, 15.855013191699982, 14.687654197216034, 13.433382451534271, 12.473835095763206, 11.166429042816162, 10.140348106622696, 9.161168977618217, 8.622995674610138, 8.064308226108551, 7.425795927643776, 6.820637404918671, 6.460088014602661, 6.035786509513855, 5.741250976920128, 5.264009922742844, 5.029244676232338, 4.675802879035473, 4.433089382946491, 4.085177458822727, 3.764773413538933, 3.6244305595755577, 3.558888755738735, 3.2388656735420227, 3.192780114710331, 3.1261565163731575, 2.92756100744009, 2.779988318681717, 2.5519058778882027, 2.529213100671768, 2.4488528445363045, 2.2904653027653694, 2.234984017908573, 2.1392568312585354, 1.9849016945809126, 1.9813724271953106, 1.896776556968689, 1.8367325067520142]",0.0034105190154432624
10.0,2.0,256.0,256.0,,0.0042638096439669,removal,0.0,0.2346972296287606,366.6,mean,SAGEConv,10.0,5.0,1.0,100.0,0.3593664881209722,0.9228951255539142,0.868184815101683,0.8405867970660147,0.8976693051890943,"[5.277336865663528, 5.664528489112854, 5.378598004579544, 5.536189705133438, 5.43255427479744, 5.400713294744492, 5.0280216336250305, 5.147196292877197, 4.987207382917404, 4.950025290250778, 5.120343774557114, 4.562031090259552, 4.734190225601196, 4.603492379188538, 4.645246505737305, 4.431558966636658, 4.437806129455566, 4.349118858575821, 4.323474258184433, 4.265437543392181, 4.172462970018387, 4.152908563613892, 3.996283233165741, 3.9871864318847656, 3.9213536381721497, 3.92855367064476, 3.7315507531166077, 3.7313902974128723, 3.629168212413788, 3.5483696162700653, 3.3846637308597565, 3.4239513128995895, 3.3343391120433807, 3.391557216644287, 3.254547595977783, 3.1082689464092255, 3.1212593764066696, 3.049249514937401, 3.0464759469032288, 2.916797384619713, 2.827759638428688, 2.782410204410553, 2.733276918530464, 2.6377656012773514, 2.581071376800537, 2.46092189848423, 2.385345533490181, 2.366475537419319, 2.3855193108320236, 2.296477198600769]",0.0013268606750323432
8.0,1.0,256.0,256.0,,0.0059834084678996,removal,0.0,0.1699738762855878,366.6,sum,GATConv,15.0,4.0,1.0,400.0,0.4309189318353348,0.9238552437223042,0.8671363851760037,0.8227383863080684,0.916627462567474,"[21.10237380862236, 20.279635727405548, 18.44445362687111, 16.939251452684402, 15.485470116138458, 14.309023082256317, 13.279100596904755, 12.067739799618721, 11.469048574566841, 10.248577445745468, 9.495489433407784, 8.903722405433655, 8.165675714612007, 7.430233210325241, 6.977281495928764, 6.402958691120148, 5.813442170619965, 5.461939170956612, 4.962092012166977, 4.617577061057091, 4.398426935076714, 4.106569722294807, 3.8443735614418983, 3.4451696649193764, 3.3869993165135384, 3.0309450402855873, 2.891183853149414, 2.6855282858014107, 2.5941140577197075, 2.3592924624681473, 2.2680528350174427, 2.1157343965023756, 2.0784626826643944, 1.939834464341402, 1.8195974044501781, 1.7515740096569061, 1.6800872199237347, 1.6194561682641506, 1.5570178553462029, 1.4790798723697662, 1.4170627538114786, 1.3857431523501873, 1.2728783339262009, 1.2649265676736832, 1.2258209809660912, 1.140250526368618, 1.107112506404519, 1.0641899015754461, 1.0156427081674337, 0.9830033201724291]",0.009231478271798169
11.0,1.0,256.0,128.0,,0.0028456446839013,removal,0.0,0.2303712434306145,366.6,mean,SAGEConv,15.0,5.0,1.0,100.0,0.3155344711399351,0.9190546528803545,0.8642260382413836,0.8528117359413203,0.8760032760032761,"[4.26140883564949, 4.503500044345856, 4.322220712900162, 4.428651422262192, 3.9888915419578552, 4.190336257219315, 3.9851620197296143, 4.184960156679153, 4.1609006226062775, 3.7877539098262787, 3.93746879696846, 4.05406191945076, 4.068618625402451, 3.9434061646461487, 3.5751258432865143, 4.006649971008301, 3.642311453819275, 3.7165808975696564, 3.8085980117321014, 3.696371227502823, 3.701175093650818, 3.8023990094661713, 3.6244236528873444, 3.6985157132148743, 3.439148634672165, 3.643167644739151, 3.467716783285141, 3.662844657897949, 3.472363233566284, 3.4612626135349274, 3.2725265622138977, 3.3503099977970123, 3.599647641181946, 3.308120995759964, 3.2152946293354034, 3.2166008949279785, 3.3308126628398895, 3.2249454259872437, 3.23044154047966, 3.164937824010849, 3.197751760482788, 3.2618888318538666, 3.1345033645629883, 3.0610631704330444, 3.109434425830841, 3.155960589647293, 3.0924536287784576, 2.989187091588974, 2.981476068496704, 2.9311890304088593]",0.0008278707406648593
9.0,2.0,128.0,128.0,,0.0041345923736739,removal,0.0,0.2116754429784525,366.6,mean,GINConv,5.0,1.0,1.0,100.0,,0.9200886262924666,0.8626999689878098,0.8312958435207823,0.8966999565783761,"[27.121112406253815, 27.219850480556488, 26.327382385730743, 25.23222106695175, 26.002786993980408, 24.501531660556793, 25.565757036209106, 22.35931968688965, 23.1245276927948, 22.28020179271698, 21.37297385931015, 21.312368631362915, 19.738256454467773, 20.72209531068802, 19.34840327501297, 18.7793527841568, 16.491667568683624, 16.192006170749664, 15.823968708515167, 15.67760893702507, 14.4440116584301, 13.93261981010437, 14.101372212171555, 12.572072088718414, 12.545901626348495, 12.064090698957443, 11.287089705467224, 10.463803440332413, 10.145991325378418, 9.42656560242176, 9.407297253608704, 8.815408498048782, 8.59374949336052, 8.534669011831284, 7.80080458521843, 7.517364591360092, 7.134638875722885, 6.60934267193079, 6.996608257293701, 6.288277119398117, 6.001865282654762, 5.699286416172981, 5.433362454175949, 5.4609595239162445, 4.973898008465767, 5.119459107518196, 4.676906052045524, 4.547666549682617, 4.349954664707184, 4.162487089633942]",0.003699886868510401
